DecimalDay,TemperatureF
272.494,82.04
272.535,84.02
272.577,84.92
272.619,87.98
272.66,87.98
272.702,87.98
272.744,87.08
272.785,82.94
272.827,78.08
272.869,75.02
272.91,75.02
272.952,73.94
272.994,71.06
273.035,69.98
273.077,69.08
273.119,68
273.16,71.96
273.202,69.98
273.244,69.98
273.285,68
273.327,66.02
273.369,69.98
273.41,73.04
273.452,75.92
273.494,80.06
273.535,82.94
273.577,84.02
273.619,86
273.66,87.08
273.702,86
273.744,84.02
273.785,80.96
273.827,78.08
273.869,75.02
273.91,73.94
273.952,73.04
273.994,71.06
274.035,69.98
274.077,69.08
274.119,66.92
274.16,66.02
274.202,64.94
274.244,64.04
274.285,64.04
274.327,64.94
274.369,68
274.41,71.96
274.452,75.92
274.494,78.98
274.535,80.96
274.577,82.94
274.619,84.92
274.66,84.92
274.702,84.02
274.744,82.94
274.785,78.98
274.827,75.02
274.869,73.04
274.91,73.04
274.952,71.06
274.994,71.06
275.035,69.08
275.077,68
275.119,68
275.16,66.92
275.202,64.94
275.244,64.04
275.285,62.96
275.327,62.06
275.369,64.04
275.41,66.02
275.452,68
275.494,69.98
275.535,73.94
275.577,73.94
275.619,75.92
275.66,77
275.702,75.92
275.744,73.94
275.785,69.98
275.827,68
275.869,68
275.91,66.02
275.952,64.94
275.994,64.04
276.035,62.96
276.077,60.98
276.119,60.08
276.16,57.92
276.202,57.02
276.244,55.04
276.285,53.06
276.327,53.96
276.369,60.08
276.41,62.06
276.452,64.94
276.494,69.98
276.535,71.96
276.577,73.94
276.619,73.94
276.66,77
276.702,75.92
276.744,75.02
276.785,71.06
276.827,66.92
276.869,64.94
276.91,64.04
276.952,59
276.994,57.92
277.035,55.94
277.077,53.96
277.119,53.06
277.16,53.06
277.202,51.98
277.244,51.08
277.285,51.08
277.327,50
277.369,59
277.41,64.04
277.452,68
277.494,71.96
277.535,75.02
277.577,77
277.619,78.08
277.66,78.08
277.702,78.98
277.744,77
277.785,73.94
277.827,69.08
277.869,66.92
277.91,64.04
277.952,60.98
277.994,57.02
278.035,55.94
278.077,55.04
278.119,53.06
278.16,51.98
278.202,50
278.244,51.98
278.285,51.08
278.327,51.08
278.369,57.92
278.41,66.02
278.452,71.06
278.494,73.94
278.535,75.92
278.577,78.08
278.619,80.06
278.66,80.96
278.702,80.96
278.744,78.08
278.785,73.94
278.827,69.98
278.869,66.92
278.91,64.04
278.952,59
278.994,57.92
279.035,57.02
279.077,53.96
279.119,57.92
279.16,53.96
279.202,53.96
279.244,57.02
279.285,53.96
279.327,55.94
279.369,60.08
279.41,66.92
279.452,73.04
279.494,77
279.535,80.96
279.577,82.04
279.619,82.94
279.66,82.94
279.702,82.94
279.744,80.96
279.785,77
279.827,71.06
279.869,66.92
279.91,64.04
279.952,64.04
279.994,60.98
280.035,60.08
280.077,59
280.119,60.08
280.16,60.98
280.202,60.98
280.244,60.08
280.285,60.08
280.327,57.02
280.369,62.06
280.41,66.92
280.452,73.04
280.494,78.08
280.535,82.04
280.577,82.04
280.619,84.02
280.66,84.02
280.702,84.02
280.744,80.96
280.785,77
280.827,73.04
280.869,68
280.91,66.92
280.952,64.94
280.994,62.96
281.035,60.98
281.077,60.08
281.119,59
281.16,57.92
281.202,57.02
281.244,57.02
281.285,57.92
281.327,60.98
281.369,66.02
281.41,71.06
281.452,75.92
281.494,78.98
281.535,80.96
281.577,82.94
281.619,84.02
281.66,84.92
281.702,84.02
281.744,82.04
281.785,78.08
281.827,75.92
281.869,73.04
281.91,69.98
281.952,68
281.994,66.92
282.035,66.02
282.077,64.94
282.119,62.96
282.16,62.96
282.202,62.06
282.244,62.06
282.285,62.06
282.294,62.6
282.314,62.6
282.327,62.06
282.369,66.02
282.41,71.06
282.419,69.8
282.443,75.2
282.452,75.02
282.467,78.8
282.485,77
282.494,80.06
282.535,80.06
282.577,84.02
282.619,84.92
282.66,84.02
282.702,86
282.744,82.04
282.785,80.96
282.827,78.08
282.869,75.92
282.91,75.02
282.952,73.04
282.994,71.96
283.035,69.98
283.077,69.08
283.119,68
283.16,68
283.202,66.92
283.244,66.02
283.282,66.2
283.285,66.02
283.324,64.4
283.327,64.94
283.333,66.2
283.369,68
283.41,71.96
283.452,78.08
283.494,78.98
283.535,82.94
283.577,80.96
283.619,84.02
283.66,84.92
283.702,84.92
283.744,82.94
283.785,80.06
283.827,78.98
283.869,75.92
283.91,73.94
283.924,71.6
283.952,69.98
283.994,69.98
284.003,69.8
284.035,69.08
284.077,68
284.119,66.02
284.16,64.94
284.202,64.94
284.244,64.04
284.285,64.04
284.318,62.6
284.326,62.6
284.327,62.96
284.339,62.6
284.369,68
284.41,73.04
284.452,78.08
284.494,82.94
284.535,84.92
284.577,87.08
284.619,87.08
284.66,87.98
284.702,87.98
284.744,86
284.785,82.94
284.827,78.98
284.869,75.92
284.91,73.94
284.952,71.96
284.994,69.08
285.035,66.92
285.077,66.92
285.119,66.02
285.16,64.94
285.202,64.04
285.244,62.06
285.285,60.98
285.327,60.98
285.369,66.02
285.41,69.98
285.452,75.92
285.494,80.06
285.535,82.04
285.577,82.04
285.619,84.02
285.66,84.02
285.702,82.94
285.744,80.96
285.785,78.98
285.827,75.92
285.869,73.94
285.91,71.96
285.952,71.96
285.994,69.98
286.035,66.92
286.077,64.04
286.119,62.96
286.16,62.96
286.202,62.06
286.244,60.08
286.285,59
286.327,57.92
286.369,60.98
286.41,66.02
286.452,69.98
286.494,73.04
286.535,73.94
286.577,77
286.619,80.06
286.66,80.06
286.702,80.06
286.744,75.92
286.785,73.04
286.827,66.92
286.869,62.96
286.91,59
286.952,57.02
286.994,53.96
287.035,51.08
287.077,55.94
287.119,55.94
287.16,55.94
287.202,55.04
287.244,53.96
287.285,53.06
287.327,51.98
287.369,55.94
287.41,62.96
287.452,69.98
287.494,75.92
287.535,78.98
287.577,82.04
287.619,84.02
287.66,84.02
287.702,84.02
287.744,80.06
287.785,75.02
287.827,69.98
287.869,68
287.91,62.06
287.952,62.06
287.994,60.98
288.035,59
288.077,55.94
288.119,57.02
288.16,53.96
288.202,53.96
288.244,51.98
288.285,51.08
288.327,51.98
288.369,59
288.41,66.02
288.452,73.04
288.494,78.08
288.535,78.98
288.577,80.96
288.619,82.04
288.66,82.94
288.702,82.94
288.744,80.06
288.785,75.92
288.827,71.96
288.869,69.98
288.91,68
288.952,66.02
288.994,64.94
289.035,64.04
289.077,62.96
289.119,60.98
289.16,60.08
289.202,59
289.244,60.08
289.285,60.08
289.32,60.8
289.327,60.98
289.369,64.04
289.41,68
289.452,73.04
289.494,78.08
289.535,78.98
289.577,80.96
289.619,82.04
289.66,82.94
289.702,84.02
289.744,82.04
289.785,77
289.827,75.92
289.869,75.02
289.91,73.94
289.952,71.96
289.994,69.98
290.035,69.08
290.059,69.8
290.069,69.8
290.077,69.08
290.119,69.98
290.158,69.8
290.16,69.98
290.202,69.08
290.231,68
290.244,68
290.27,66.2
290.285,66.92
290.324,66.2
290.327,64.94
290.369,69.08
290.384,69.8
290.41,73.04
290.428,71.6
290.452,73.94
290.494,75.02
290.535,80.96
290.577,82.94
290.619,82.04
290.66,84.02
290.702,82.94
290.744,80.96
290.785,78.08
290.827,75.92
290.869,73.94
290.91,73.94
290.952,71.06
290.994,69.08
291.035,68
291.077,66.02
291.119,64.94
291.16,64.04
291.202,62.96
291.244,64.04
291.255,62.6
291.262,64.4
291.285,64.94
291.327,64.94
291.337,64.4
291.369,66.02
291.41,71.06
291.452,77
291.469,77
291.481,78.8
291.494,78.98
291.535,80.96
291.577,82.04
291.619,82.04
291.66,84.02
291.702,82.04
291.744,82.04
291.785,78.98
291.827,75.92
291.869,73.94
291.91,71.96
291.952,71.06
291.994,69.98
292.035,69.08
292.077,68
292.119,66.92
292.16,66.92
292.202,68
292.244,66.92
292.285,64.94
292.327,64.94
292.369,68
292.41,73.04
292.452,78.08
292.494,80.96
292.535,84.02
292.577,84.92
292.619,87.08
292.66,84.92
292.702,86
292.744,84.02
292.785,82.04
292.827,78.08
292.869,77
292.91,73.94
292.952,73.04
292.994,71.06
293.035,69.98
293.077,69.08
293.119,68
293.16,66.92
293.202,66.02
293.244,66.02
293.272,66.2
293.285,66.92
293.327,66.92
293.36,68
293.369,69.08
293.385,71.6
293.41,73.04
293.419,73.4
293.452,77
293.472,78.8
293.481,78.8
293.494,80.06
293.535,82.04
293.577,84.02
293.619,84.02
293.66,86
293.702,82.94
293.744,82.94
293.785,80.96
293.827,78.98
293.869,77
293.91,75.02
293.936,73.4
293.952,73.04
293.994,71.96
294.022,71.6
294.035,71.06
294.047,71.6
294.057,71.6
294.066,69.8
294.077,71.06
294.116,69.8
294.119,69.98
294.139,69.8
294.146,69.8
294.16,69.08
294.171,69.8
294.197,68
294.202,68
294.215,68
294.242,68
294.244,68
294.283,68
294.285,68
294.305,69.8
294.316,69.8
294.327,69.98
294.338,69.8
294.351,69.8
294.358,71.6
294.369,71.96
294.399,71.6
294.41,73.04
294.417,73.4
294.437,73.4
294.452,75.02
294.457,75.2
294.494,77
294.515,78.8
294.535,82.04
294.577,82.94
294.619,84.02
294.66,84.92
294.702,84.02
294.744,82.94
294.785,80.96
294.827,78.98
294.869,77
294.91,75.92
294.952,75.02
294.994,73.04
295.003,73.4
295.035,71.96
295.077,71.96
295.086,71.6
295.092,71.6
295.097,71.6
295.106,71.6
295.113,71.6
295.119,71.06
295.14,71.6
295.16,71.06
295.17,71.6
295.185,69.8
295.202,69.98
295.244,69.98
295.285,69.98
295.294,69.8
295.327,69.98
295.369,71.06
295.378,71.6
295.387,71.6
295.393,71.6
295.401,71.6
295.41,71.06
295.433,71.6
295.452,73.94
295.494,77
295.507,77
295.526,75.2
295.535,75.02
295.549,73.4
295.555,75.2
295.577,80.06
295.619,84.92
295.66,84.02
295.702,82.04
295.744,80.96
295.785,80.06
295.827,78.98
295.869,77
295.91,75.02
295.952,73.94
295.994,73.94
296.035,73.04
296.077,71.06
296.119,69.98
296.16,69.98
296.202,69.08
296.244,69.08
296.266,68
296.285,68
296.32,66.2
296.327,66.92
296.353,68
296.369,69.08
296.402,71.6
296.41,71.96
296.425,73.4
296.452,75.02
296.494,75.92
296.535,80.96
296.577,84.02
296.619,86
296.66,87.08
296.702,86
296.744,84.02
296.785,80.06
296.827,78.98
296.869,78.08
296.91,75.92
296.952,73.94
296.994,73.04
297.035,71.96
297.077,71.06
297.119,69.98
297.16,69.98
297.166,69.8
297.202,69.98
297.222,69.8
297.244,69.98
297.279,69.8
297.285,71.06
297.327,71.06
297.369,71.96
297.41,73.04
297.452,75.02
297.46,75.2
297.487,75.2
297.494,77
297.535,78.98
297.565,82.4
297.577,82.94
297.619,86
297.66,87.08
297.702,87.98
297.744,86
297.785,84.92
297.827,82.94
297.869,80.96
297.91,78.98
297.952,78.98
297.994,75.92
298.035,75.02
298.077,73.94
298.119,73.04
298.16,71.96
298.202,71.06
298.229,71.6
298.242,71.6
298.244,71.06
298.285,69.98
298.327,69.98
298.332,69.8
298.353,69.8
298.369,69.98
298.41,73.04
298.452,75.92
298.494,78.08
298.535,78.98
298.577,80.96
298.619,82.04
298.66,84.02
298.702,84.02
298.744,80.96
298.785,75.02
298.827,69.98
298.869,68
298.91,64.94
298.952,64.04
298.994,60.98
299.035,60.08
299.077,60.08
299.119,59
299.16,57.02
299.202,57.02
299.244,57.02
299.285,55.94
299.327,55.94
299.339,57.2
299.344,57.2
299.369,60.98
299.401,66.2
299.41,68
299.443,73.4
299.452,75.02
299.475,78.8
299.488,80.6
299.494,80.96
299.535,82.04
299.577,87.08
299.619,87.08
299.66,87.98
299.702,87.08
299.744,86
299.785,82.94
299.827,78.98
299.869,77
299.91,78.98
299.952,77
299.994,73.94
300.035,71.96
300.077,71.06
300.119,71.06
300.16,69.08
300.202,69.08
300.244,68
300.285,66.92
300.327,64.04
300.369,64.04
300.41,64.94
300.452,69.08
300.494,71.06
300.535,73.94
300.577,77
300.619,77
300.66,77
300.702,75.92
300.744,73.04
300.785,69.98
300.827,66.92
300.869,64.04
300.91,60.98
300.952,59
300.994,57.92
301.035,57.02
301.077,55.94
301.119,53.96
301.16,51.98
301.202,51.98
301.244,51.08
301.285,50
301.327,50
301.369,51.08
301.41,59
301.452,64.04
301.494,66.02
301.535,66.92
301.577,69.08
301.619,71.96
301.66,71.96
301.702,71.06
301.744,69.08
301.785,64.04
301.827,60.08
301.869,55.94
301.91,51.98
301.952,50
301.994,48.02
302.035,46.04
302.077,44.06
302.119,44.06
302.16,44.06
302.202,41
302.244,42.08
302.285,42.08
302.327,41
302.369,46.94
302.41,55.04
302.452,64.04
302.494,71.96
302.535,75.02
302.577,77
302.619,78.98
302.66,78.98
302.702,78.08
302.744,75.02
302.785,69.98
302.827,64.94
302.869,62.06
302.91,60.08
302.952,57.02
302.994,59
303.035,57.92
303.077,55.94
303.119,55.94
303.16,57.92
303.202,57.92
303.244,57.02
303.285,55.94
303.327,55.04
303.369,59
303.41,66.02
303.452,71.96
303.494,78.08
303.535,80.06
303.577,82.94
303.619,84.02
303.66,84.92
303.702,84.02
303.744,82.04
303.785,77
303.827,73.04
303.869,71.96
303.91,69.08
303.952,69.08
303.994,66.92
304.02,68
304.029,69.8
304.035,69.08
304.077,69.08
304.119,69.98
304.16,71.06
304.202,71.96
304.219,71.6
304.242,71.6
304.244,71.06
304.285,71.06
304.31,69.8
304.325,69.8
304.327,69.98
304.369,71.06
304.41,73.94
304.452,73.94
304.494,75.92
304.517,77
304.535,78.98
304.577,80.96
304.619,80.96
304.66,82.94
304.702,84.02
304.744,82.04
304.785,78.08
304.827,77
304.869,75.92
304.91,73.04
304.952,71.06
304.994,69.08
305.008,66.2
305.018,64.4
305.035,64.04
305.05,62.6
305.077,57.02
305.085,55.4
305.119,55.94
305.126,55.4
305.144,55.4
305.155,55.4
305.16,55.94
305.202,55.04
305.244,53.96
305.285,53.96
305.327,53.96
305.369,55.94
305.41,59
305.452,62.96
305.494,64.94
305.535,66.02
305.577,68
305.619,68
305.66,66.02
305.702,64.04
305.744,57.02
305.785,55.94
305.827,55.94
305.869,57.02
305.91,57.02
305.952,57.02
305.994,57.02
306.035,57.92
306.077,57.02
306.119,57.02
306.16,55.04
306.168,55.4
306.18,53.6
306.189,53.6
306.202,55.04
306.23,55.4
306.244,55.04
306.251,55.4
306.275,53.6
306.285,53.96
306.327,55.04
306.358,55.4
306.369,55.04
306.41,53.06
306.452,53.06
306.494,55.04
306.535,55.04
306.577,51.98
306.619,51.98
306.659,53.6
306.66,53.06
306.702,55.94
306.744,57.92
306.785,57.92
306.827,57.92
306.869,55.94
306.91,53.96
306.952,55.04
306.994,60.98
307.035,60.98
307.077,60.98
307.119,60.98
307.16,60.08
307.202,57.92
307.244,55.94
307.285,55.04
307.327,53.96
307.369,55.94
307.41,60.08
307.452,62.96
307.494,64.94
307.535,66.92
307.577,66.92
307.619,66.92
307.66,68
307.702,66.92
307.744,64.94
307.785,62.06
307.827,59
307.869,57.02
307.91,55.94
307.952,55.94
307.994,53.96
308.035,53.06
308.077,53.06
308.119,51.08
308.16,50
308.202,46.04
308.244,44.06
308.285,44.06
308.327,42.98
308.369,46.94
308.41,51.98
308.452,59
308.494,60.98
308.535,62.96
308.577,64.94
308.619,66.02
308.66,66.92
308.702,66.92
308.744,64.04
308.785,57.92
308.827,55.04
308.869,51.98
308.91,48.02
308.952,48.92
308.994,46.94
309.035,44.06
309.077,44.06
309.119,42.98
309.16,44.06
309.202,41
309.244,39.02
309.285,39.02
309.327,39.02
309.369,44.06
309.41,51.08
309.452,57.92
309.494,60.98
309.535,64.04
309.577,66.92
309.619,68
309.66,69.98
309.702,69.08
309.744,66.92
309.785,62.96
309.827,60.08
309.869,57.02
309.91,53.96
309.952,51.98
309.994,50
310.035,48.92
310.077,46.94
310.077,46.04
310.119,44.96
310.16,44.96
310.202,42.98
310.244,42.98
310.285,42.98
310.327,48.02
310.369,53.06
310.41,59
310.452,64.04
310.494,69.08
310.535,71.06
310.577,71.96
310.619,73.04
310.66,73.04
310.702,71.06
310.744,66.92
310.785,64.94
310.827,62.96
310.869,60.98
310.91,59
310.952,57.02
310.994,55.94
311.035,53.96
311.077,53.06
311.119,51.98
311.16,50
311.202,50
311.244,48.92
311.285,48.92
311.299,50
311.327,53.06
311.369,57.02
311.41,64.94
311.452,69.08
311.494,71.96
311.535,75.02
311.577,75.92
311.619,77
311.66,75.92
311.702,73.04
311.744,69.98
311.785,68
311.827,66.92
311.869,64.94
311.91,62.06
311.952,60.08
311.994,57.92
312.035,57.02
312.077,55.94
312.119,55.04
312.16,53.96
312.202,53.96
312.244,53.06
312.285,53.06
312.309,53.6
312.327,55.04
312.369,60.98
312.41,68
312.452,71.96
312.494,75.02
312.535,78.08
312.577,78.98
312.619,78.98
312.66,75.92
312.702,75.02
312.744,73.04
312.785,71.06
312.827,69.08
312.869,68
312.91,66.92
312.952,66.02
312.978,66.2
312.994,64.94
313.035,62.96
313.077,62.06
313.119,60.08
313.16,60.98
313.167,59
313.175,59
313.202,59
313.244,57.92
313.26,57.2
313.278,57.2
313.285,57.92
313.327,60.08
313.362,60.8
313.369,62.06
313.375,62.6
313.394,62.6
313.409,64.4
313.41,66.02
313.452,73.94
313.494,77
313.535,78.98
313.577,78.98
313.619,78.98
313.66,78.98
313.702,78.98
313.744,75.02
313.785,73.94
313.827,71.96
313.869,69.98
313.91,68
313.952,66.02
313.994,66.02
314.007,66.2
314.035,66.02
314.077,66.02
314.119,66.02
314.152,64.4
314.16,64.04
314.202,64.94
314.215,64.4
314.244,64.94
314.285,64.94
314.311,64.4
314.317,64.4
314.327,64.94
314.369,66.92
314.41,69.08
314.433,71.6
314.452,71.96
314.494,73.04
314.535,78.08
314.577,78.08
314.619,75.02
314.66,77
314.702,77
314.744,75.92
314.785,75.02
314.827,73.04
314.869,71.06
314.91,69.98
314.952,69.08
314.957,69.8
314.973,69.8
314.994,69.08
315.035,69.08
315.077,69.08
315.097,69.8
315.108,69.8
315.119,68
315.124,69.8
315.134,69.8
315.14,69.8
315.16,69.08
315.166,69.8
315.173,69.8
315.181,69.8
315.187,69.8
315.202,68
315.244,68
315.285,69.08
315.327,69.08
315.369,69.08
315.375,69.8
315.382,69.8
315.387,69.8
315.404,69.8
315.41,71.06
315.427,71.6
315.44,71.6
315.446,71.6
315.452,71.96
315.494,75.92
315.535,80.06
315.577,78.98
315.619,80.96
315.66,80.96
315.702,78.08
315.744,75.92
315.785,73.04
315.827,64.04
315.869,60.08
315.91,57.92
315.952,57.92
315.994,55.94
316.035,55.04
316.077,53.96
316.119,51.98
316.16,50
316.202,48.92
316.244,48.02
316.285,48.02
316.327,48.02
316.369,51.08
316.41,51.08
316.452,57.02
316.494,60.08
316.535,62.06
316.577,62.96
316.619,64.04
316.66,64.04
316.702,60.98
316.744,57.92
316.785,55.04
316.827,53.06
316.869,48.92
316.91,48.02
316.952,48.02
316.994,53.06
317.035,51.08
317.077,48.92
317.119,48.92
317.16,48.02
317.202,50
317.244,50
317.285,50
317.327,50
317.369,50
317.41,53.06
317.452,55.94
317.494,55.94
317.535,57.02
317.577,60.08
317.619,60.98
317.66,59
317.702,57.92
317.744,57.02
317.785,55.94
317.827,55.94
317.869,55.94
317.91,53.96
317.952,53.96
317.994,53.06
318.035,51.08
318.077,48.92
318.091,50
318.119,51.08
318.16,51.08
318.202,51.08
318.244,51.08
318.285,51.08
318.327,51.08
318.369,51.98
318.41,53.06
318.452,55.04
318.494,55.04
318.535,57.92
318.549,59
318.577,62.96
318.588,64.4
318.594,64.4
318.619,64.94
318.637,64.4
318.644,66.2
318.66,64.94
318.702,62.06
318.744,57.92
318.785,57.02
318.818,57.2
318.827,57.02
318.85,55.4
318.869,57.02
318.905,53.6
318.91,53.96
318.952,53.06
318.962,53.6
318.968,53.6
318.969,53.6
318.98,53.6
318.994,53.96
319.035,53.96
319.077,53.96
319.119,53.06
319.16,50
319.202,50
319.244,48.92
319.285,48.02
319.327,48.92
319.369,51.98
319.41,55.94
319.452,60.08
319.494,62.06
319.533,64.4
319.535,64.94
319.54,64.4
319.577,66.92
319.619,66.92
319.66,68
319.702,64.94
319.744,60.98
319.785,60.08
319.827,57.02
319.869,55.04
319.91,53.96
319.952,53.06
319.994,51.08
320.035,50
320.077,48.92
320.119,48.02
320.16,46.94
320.202,44.96
320.244,44.96
320.285,46.04
320.327,51.08
320.369,60.08
320.41,66.92
320.452,71.96
320.494,75.02
320.535,78.08
320.577,78.98
320.619,80.06
320.66,78.98
320.702,73.94
320.744,69.98
320.785,68
320.827,64.94
320.869,62.96
320.91,60.08
320.952,57.02
320.994,53.06
321.035,50
321.077,48.02
321.119,46.94
321.16,46.04
321.202,44.96
321.244,44.06
321.285,42.98
321.327,44.06
321.369,48.92
321.41,53.06
321.452,55.94
321.494,59
321.535,60.98
321.577,64.04
321.619,66.02
321.66,66.02
321.702,62.96
321.744,57.02
321.785,53.96
321.827,51.98
321.869,48.02
321.91,48.02
321.952,44.96
321.994,44.06
322.035,42.98
322.077,39.02
322.119,39.92
322.16,37.94
322.202,37.04
322.244,37.04
322.285,37.94
322.327,37.94
322.335,39.2
322.351,44.6
322.369,46.94
322.378,48.2
322.41,53.06
322.452,59
322.494,62.96
322.535,66.92
322.577,69.08
322.619,71.06
322.66,69.98
322.702,66.92
322.744,62.96
322.785,62.06
322.827,60.08
322.869,57.02
322.91,57.02
322.952,57.02
322.994,53.96
323.035,53.06
323.077,53.06
323.119,51.98
323.16,51.08
323.194,51.8
323.202,50
323.239,50
323.244,50
323.269,51.8
323.285,51.08
323.292,50
323.319,50
323.327,51.08
323.333,51.8
323.338,51.8
323.349,51.8
323.369,53.96
323.374,53.6
323.41,57.02
323.452,60.98
323.494,66.02
323.535,73.04
323.551,73.4
323.577,75.02
323.619,75.92
323.66,77
323.702,73.94
323.744,73.04
323.785,71.96
323.827,69.98
323.86,69.8
323.869,69.08
323.901,69.8
323.91,69.08
323.952,69.08
323.994,69.08
324.035,69.08
324.077,69.08
324.119,69.08
324.16,69.08
324.202,69.08
324.244,69.08
324.256,69.8
324.285,69.98
324.327,69.98
324.369,71.06
324.41,73.04
324.452,73.04
324.478,73.4
324.494,75.92
324.535,78.08
324.577,78.98
324.619,82.04
324.66,80.06
324.702,78.08
324.744,75.92
324.785,75.02
324.827,71.96
324.869,71.06
324.91,71.06
324.931,71.6
324.952,71.06
324.994,71.06
325.003,71.6
325.035,71.06
325.077,71.06
325.094,71.6
325.108,71.6
325.119,71.06
325.16,69.98
325.202,69.98
325.211,69.8
325.244,69.98
325.285,69.98
325.327,69.98
325.36,71.6
325.369,73.04
325.41,73.94
325.452,75.02
325.474,77
325.494,77
325.535,78.98
325.577,82.94
325.619,82.94
325.66,82.04
325.702,80.06
325.744,77
325.785,75.92
325.817,75.2
325.827,75.02
325.869,73.94
325.881,73.4
325.91,73.04
325.952,73.04
325.994,73.04
326.007,73.4
326.035,73.04
326.051,73.4
326.077,73.04
326.112,71.6
326.119,71.06
326.16,71.06
326.185,71.6
326.202,69.98
326.21,69.8
326.224,69.8
326.23,69.8
326.236,69.8
326.244,69.98
326.249,69.8
326.278,71.6
326.285,71.06
326.297,71.6
326.306,71.6
326.319,71.6
326.327,71.06
326.369,73.94
326.377,73.4
326.41,75.02
326.417,75.2
326.452,78.08
326.485,78.8
326.494,78.08
326.535,78.08
326.577,80.96
326.619,80.06
326.66,80.96
326.702,78.98
326.744,78.08
326.785,77
326.827,75.02
326.869,73.04
326.881,73.4
326.91,73.04
326.952,73.04
326.994,73.04
327.035,73.04
327.074,71.6
327.077,71.96
327.119,71.96
327.16,71.96
327.202,71.96
327.244,71.96
327.274,71.6
327.279,71.6
327.285,71.96
327.327,71.96
327.369,73.94
327.374,73.4
327.41,75.92
327.452,78.08
327.464,78.8
327.469,78.8
327.494,80.96
327.535,82.94
327.577,84.02
327.619,84.02
327.66,82.94
327.702,80.96
327.744,78.08
327.785,77
327.799,75.2
327.827,75.92
327.869,75.02
327.91,75.02
327.952,73.94
327.994,73.94
328.035,73.04
328.077,71.96
328.119,71.96
328.16,73.04
328.202,71.96
328.207,71.6
328.213,71.6
328.244,73.04
328.267,71.6
328.285,71.96
328.327,71.96
328.345,71.6
328.369,73.94
328.398,75.2
328.41,73.94
328.428,73.4
328.452,75.02
328.494,75.92
328.535,78.08
328.577,60.08
328.582,57.2
328.61,51.8
328.619,50
328.66,48.02
328.702,46.94
328.744,46.04
328.785,46.04
328.827,46.04
328.869,46.04
328.91,46.04
328.952,44.96
328.994,44.96
329.035,44.06
329.077,44.06
329.119,42.98
329.16,39.92
329.202,41
329.244,41
329.285,41
329.327,39.92
329.369,42.98
329.41,46.04
329.452,48.02
329.494,51.08
329.535,53.96
329.577,55.94
329.619,57.92
329.66,57.02
329.702,53.96
329.744,48.92
329.785,46.94
329.827,44.06
329.869,42.98
329.91,37.94
329.952,39.92
329.994,39.02
330.035,39.02
330.077,35.96
330.119,35.96
330.16,35.06
330.202,35.96
330.244,35.06
330.285,33.98
330.327,35.06
330.369,39.92
330.41,46.04
330.452,51.98
330.494,55.94
330.535,57.92
330.577,60.98
330.619,62.06
330.66,60.98
330.702,59
330.744,53.96
330.785,53.06
330.827,51.08
330.869,51.08
330.91,51.98
330.952,51.08
330.994,48.02
331.035,46.94
331.077,46.04
331.119,44.96
331.16,42.98
331.202,44.06
331.244,44.06
331.285,44.96
331.327,46.04
331.369,48.92
331.41,55.04
331.452,60.98
331.494,64.94
331.535,66.92
331.577,69.98
331.619,68
331.66,68
331.702,66.92
331.744,66.02
331.772,66.2
331.785,66.02
331.812,64.4
331.827,64.04
331.869,64.04
331.899,62.6
331.91,64.04
331.942,64.4
331.952,64.04
331.994,64.94
332.03,66.2
332.035,66.02
332.077,66.02
332.119,66.92
332.132,66.2
332.16,66.92
332.197,66.2
332.202,66.92
332.242,66.2
332.244,66.02
332.285,66.02
332.294,66.2
332.308,66.2
332.327,66.02
332.369,68
332.374,68
332.38,68
332.41,69.98
332.452,71.96
332.494,73.04
332.535,75.92
332.577,77
332.619,78.08
332.66,75.92
332.702,73.94
332.744,69.08
332.785,68
332.827,66.92
332.869,66.02
332.91,66.02
332.952,62.96
332.994,62.96
333.035,62.06
333.077,59
333.119,55.94
333.16,55.04
333.202,51.08
333.244,50
333.285,46.04
333.327,44.96
333.369,46.04
333.41,46.94
333.452,50
333.494,53.06
333.535,55.94
333.577,57.02
333.619,59
333.66,59
333.702,55.94
333.744,53.06
333.785,50
333.827,44.96
333.869,44.06
333.91,39.92
333.952,42.98
333.994,37.94
334.035,39.92
334.077,35.06
334.119,33.08
334.16,32
334.202,32
334.244,33.08
334.285,33.98
334.327,37.04
334.369,44.06
334.41,53.96
334.452,59
334.535,62.96
334.577,66.02
334.619,66.02
334.66,64.94
334.702,62.06
334.744,57.02
334.785,53.96
334.827,51.08
334.869,50
334.91,48.02
334.952,46.04
334.994,44.06
335.035,42.08
335.077,42.98
335.119,39.92
335.16,39.92
335.202,39.02
335.244,39.02
335.285,39.02
335.327,42.08
335.369,48.02
335.41,55.04
335.452,64.94
335.494,68
335.535,71.06
335.577,71.06
335.619,71.96
335.66,71.06
335.702,68
335.744,64.04
335.785,60.08
335.827,57.92
335.869,55.94
335.91,53.06
335.952,51.98
335.994,51.98
336.035,50
336.077,50
336.119,50
336.16,48.92
336.202,48.92
336.244,48.92
336.285,48.92
336.327,48.92
336.369,53.06
336.452,69.98
336.494,71.06
336.535,75.02
336.577,75.02
336.619,75.92
336.66,75.02
336.702,73.04
336.744,69.08
336.785,64.94
336.827,62.96
336.869,60.98
336.91,62.06
336.952,60.98
336.994,60.08
337.035,60.08
337.077,60.08
337.086,60.8
337.119,60.98
337.143,60.8
337.16,60.08
337.17,60.8
337.202,62.06
